sensor1	sensor2	signal_strength	group
205.60703529710668	179.92405170730171	-0.2092909556590776	C
74	119	24.486150528385913	A
285	55	14.991491967845189	A
235	106	24.277314815171742	A
241	345	26.12853455701265	A
65.73485592380166	123.09124143794179	0.47938561563224547	B
257	230	14.565251242366974	A
197.73681579367403	212.70574761287483	-0.30947967534048904	C
231.63080979227632	141.4603378962886	-0.44620026125916684	C
39	39	14.469777432663117	A
167.9529330729261	261.43602807522575	1.1173668293855537	C
328.5869541577995	186.3569749519229	-1.987890644186617	B
215.39097737328277	271.5747547788649	-0.28481359351814667	C
156	67	23.80900929725977	A
22	183	15.359498781294713	A
170.988342538476	228.13029065728188	-0.9843787719321921	B
6.93008229136467	223.8781581632793	0.1797860707138207	B
98.7608480446734	201.7889722321442	-0.8421473025584938	C
236	356	25.04207208072525	A
189.47510348715275	214.3836470573189	-0.6491695209204201	C
246.89258318394423	30.3284858353436	0.1359442289343638	B
259.7384453751147	18.127818126231432	-0.35303184982287383	B
121	111	13.468610076889885	A
247.38006752680917	249.82310248184882	0.6437745140758203	C
19.058857299387455	143.9694912172854	0.8047971747477994	B
284	192	25.58330504907859	A
95	110	24.595917650115886	A
389	132	14.635291134822229	A
338.42551289126277	183.51522935554385	-1.1298307542948332	B
268	16	14.282272572371447	A
210.7120975950322	173.41155344174857	-2.7022044796569737	C
235	332	24.30889784937657	A
58	76	25.484495901981695	A
192	32	14.2327765534789	A
103.69802350178361	231.65106726810336	-0.7711680971654467	B
139.4001528609785	201.97112179622206	1.007917686155543	C
111.73679071604423	151.36230469935043	0.49800323396886886	C
71	39	15.023790672485717	A
298	71	14.945037656431403	A
274	23	24.924331682309546	A
266.4142424230739	185.78080814604857	-0.6115006310547638	C
225.5051290616393	132.45413908734918	1.6744582493096858	B
77	40	23.175755079215637	A
298.2638996094465	388.754069712013	-0.49196877504116804	B
17	48	25.9270436120787	A
353	31	16.57051825627334	A
36.19791665112777	187.8715876487373	0.06652727450391331	C
253	341	23.87643453558686	A
288	30	24.958957587878498	A
214.7559717763417	284.6510505678552	0.8108989432274093	C
314	393	23.848326492690575	A
195.67385009819543	115.13581318544287	-0.5742892371200817	C
172.96709972601556	186.0154489992684	1.2320552472963833	C
214.49013780802488	288.7596723623574	2.304750616508997	B
111	224	15.016362955199694	A
169.67165020542797	161.43102196671404	0.9645136946381674	C
161.53355875639616	168.1617547851002	0.38956513825460753	C
79.55104317516088	103.90190547332168	0.2821644267127149	B
57	31	16.845572759849663	A
97	9	14.72081835938398	A
91.68542905327537	225.0169717926906	0.8355252992530637	C
127	62	24.933854950774684	A
124	233	14.34906136177802	A
190.8081995173276	166.0685625671312	-1.214555104321401	C
166	253	26.020147750388368	A
217.08809818901148	178.11212986557013	0.7300289314574505	C
185.29997854584616	201.85243586598884	-2.3105672451641803	C
237	7	24.679377890500653	A
114	241	15.600403313359122	A
18.161885533481836	89.99348739162087	0.378817372084957	B
277	187	24.36610257952684	A
104	54	13.647222806659693	A
165.39811934419052	277.3089320359787	-1.2731640244658986	C
249	352	25.615149813851946	A
112	196	24.624747031871227	A
218	2	15.039068837160354	A
372.399069275707	367.2407019883394	-0.974805144146081	B
254	35	24.408556162644402	A
111	56	15.007471226328835	A
75	128	26.70948023655956	A
287	286	24.70310352280054	A
185.13218071311712	137.24726494401693	-0.9478154560500673	B
274.921724293381	26.05161825194955	-1.1478785409137056	B
214.39234518286605	254.0256100831873	1.8189672445003984	C
106.74473159015179	118.00344744697213	0.5004811333093874	B
220.41209042072296	174.23166744410992	-0.053002582434101685	B
331	57	12.964229305451376	A
96.25032898038626	150.06365273147821	0.8586019087791406	B
168.61559891734782	207.81272032741867	0.18827305505780353	C
344.7179519571364	302.75529930368066	1.1071204306678186	B
115.95800658687949	213.92564363777637	1.4168109150995285	B
186.73352023353752	228.9794791419179	0.2124360104911119	C
121.14525967989496	182.37285859851326	-0.5292595264329809	C
67.8394915536046	2.2733292542397976	-0.9982374177989451	B
333	11	24.227054369736294	A
309.6484176814556	185.1038658991456	-0.11296450255876624	B
233.81624035537243	270.67848267033696	0.666410565676675	B
51	1	15.054006069207066	A
366	48	14.61056629186461	A
388.35560446605086	32.36386580392718	0.5399634513098198	B
390	17	15.609420541685251	A
158.31365071161375	125.8130445694446	0.2599711330689509	C
264	156	16.13098941982495	A
366	45	15.231260972811278	A
33.46779318526387	314.15202897042036	1.4836621516823452	B
263.3286790242806	234.85682768575765	-1.749441921385527	C
123	62	13.065568634464912	A
71	37	24.00379589760128	A
283.0013037659228	130.46957198530436	0.42549840046045173	B
167.98142567276955	231.85098841786385	0.9877536702665127	B
122	69	27.380798633182053	A
251.62354676321027	264.9470084243141	-1.5371071709078696	C
193.6653230303135	151.88380496888828	-1.1204813687655701	C
128	137	24.849499682403685	A
22	282	15.492167010001102	A
202.88133955739468	229.11784907445568	0.11078744012026874	C
193	386	16.208517449214025	A
121	205	23.526306797820975	A
317	21	15.25195674737961	A
72.0183135010302	179.76719429716468	-0.4274676708811449	B
244	339	13.514198110533071	A
102	107	24.646385529474678	A
305	327	25.81158946575477	A
246	34	23.909769908165952	A
185.0980130955577	255.4605402983725	0.8756297467922416	B
203.57643738389015	345.23086650297046	0.29800690602784086	B
112.62545138597488	222.7282216772437	-1.4280496668750338	B
202.7398637551614	220.11108356107326	-1.0396087294050163	C
35	7	23.47729230483089	A
74	35	25.483387410714748	A
306	49	16.594031405524547	A
254.64819406947925	188.14778103135657	0.3738541426893732	C
104	7	25.039537988711928	A
111.10834218373513	199.46054380167385	-0.7884470366566471	C
194.0569279657069	241.90863761689997	-1.6931135416646785	C
234.54585411072523	213.05266648935802	-0.4876794328660939	C
208	31	13.820268697534242	A
203	60	24.477193120395995	A
231	150	24.21568210525327	A
266.81978311389685	365.57397693395615	1.3655470319891334	B
212.03808458750518	94.08982051161794	0.15609598567813565	C
283	390	24.730379598669096	A
17	203	14.73599499561989	A
204.96089677493006	143.15318519788124	-0.4394429670893988	C
89	340	25.892419389640736	A
91	200	13.602736197663486	A
59	40	24.746007560458505	A
262	159	25.4238808712446	A
28.699518460780382	89.2130977474153	-1.1000940224919116	B
75	314	26.527195515701948	A
244.37929348852072	94.3823028845648	-0.8104709399137651	C
108	171	15.231296024224967	A
107.25504942238331	364.1406347975135	0.4676016360874475	B
103	84	14.163307272421834	A
254.6791270597431	163.56957704349085	1.081568790918144	C
133	233	16.47975808005287	A
252.5556095210798	159.76057548065816	1.8635784057203892	C
265	56	24.497444096480507	A
372	19	14.181008193436048	A
121.1741198785603	297.62405091896653	1.457033729936271	B
106	374	24.811828088882187	A
147.60232296517574	234.50907278308088	-0.6786477088559781	C
183.9825966578731	141.81074241976916	0.16014249299378686	C
125.60338114500311	247.3644993002164	-1.3145343553057205	C
306.3988000154495	253.4116506576538	-1.5808887552782778	B
358	30	15.763510721598859	A
135	165	15.113155705090827	A
217.75453663965337	312.0377881840899	0.8291624680564424	C
224.3227718397975	6.122277211397886	-0.534147434878629	B
33	278	13.833703388133895	A
121.05275301108989	204.83325753150143	0.08225912640915722	C
209	138	25.680625866546634	A
316	47	24.516653236306468	A
250	142	13.94237997547288	A
190	259	15.361431712681009	A
396.0270643234253	222.0359954982996	-0.2241855481493376	B
187.26390451192856	26.590513437986374	0.758419849928652	B
35	43	16.26186047825995	A
94	141	25.336208732255	A
170.75735684923433	199.054371874894	-0.05280718611147622	C
117	104	14.039179232219022	A
55	6	14.834994298283366	A
259.8846807144582	9.715322684496641	1.3521603018230428	B
262	260	14.49690875350709	A
385.7046619988978	242.99031738191843	-0.5524616818700174	B
362	39	15.905517183555656	A
351	49	14.826517020457414	A
132.6118572615087	110.78922133892775	0.3594655977914227	B
194	382	13.398123387375263	A
103.04267477602893	252.45178740308987	-1.3546451283544707	C
33	35	24.85968342017362	A
234.35725513268557	122.7247500584498	-0.2740787413053639	C
103.31319187756645	172.11664457900852	-0.6756488334119278	C
263	257	15.952267768022848	A
75	88	25.926895429479973	A
284	220	23.88607249292262	A
119.81981918215752	314.3262720666826	1.4811179978019866	B
203.48238581091428	237.68999000498255	1.1593893874815373	C
350	27	15.293670410231517	A
109	389	15.398069488253867	A
200.91323228515344	127.85518231832309	0.2790167952320117	C
244.5859416328106	240.52452584372833	1.841123863761279	C
89	268	15.437501418079554	A
214.13453929126263	39.25366476178169	-1.093253295291857	B
36.137152183800936	272.0541503280401	0.858090450635029	B
340.5963312834501	389.5817826502025	0.10753509419374387	B
228.446810785681	363.521870970726	0.42014998502493267	B
246.4568519537942	276.8933013320224	-1.1519542241051741	C
85	313	15.698665229642154	A
36	31	25.94143057730932	A
281	176	24.343575965898637	A
281	11	25.406828644101303	A
134	389	23.518340071373675	A
174.08737260902706	182.38598396554372	-0.12337953129911858	C
88	94	24.78007693758068	A
228.26995613478266	173.4580441685405	1.3586778253993064	C
184.2506275218776	217.09273469205425	0.16151398055595595	C
285	321	25.51725941953421	A
172.51184228807688	309.59836756810546	1.8740248815677139	B
245	127	24.88780678671601	A
373.73797399923205	399.891459941864	-0.8355849975833511	B
22	268	14.143594459740605	A
234	131	25.590778652752498	A
304	12	25.618624618668335	A
178.53834449427006	251.566697091436	0.07455995493239688	C
168.28824605031227	202.0455538534836	1.428270408558722	C
61	67	25.827697922061812	A
368	41	13.641669795117	A
278	79	15.11091042714526	A
226.5293289932363	157.3431492752262	-1.4511887455651329	C
38.326840940862894	125.80641889944673	1.6661600669139376	B
67	32	13.703553510640091	A
132	392	24.067784252495926	A
355	17	14.135934165513094	A
237.9669450223446	27.1479451097548	-0.08473668521619777	B
301	46	14.669811093961732	A
96.29539651925076	163.6886967709395	1.3127169423693597	C
199	398	24.839195556465402	A
88	29	14.682892215335574	A
259	24	22.545891883276063	A
288	321	24.022672562451053	A
353.8309355266392	146.2017702870071	0.5109195177313178	B
244.01474567130208	315.4990402981639	-0.7526073615156728	B
304.3288174085319	81.13026125356555	-2.1470632775966956	B
85.79969024285674	379.46812538430095	0.5901071278536512	B
40	0	25.33329607454848	A
106	265	24.99906068938546	A
57	58	14.15359833044786	A
285	228	24.582975544102062	A
62	17	15.83264229112387	A
214	193	16.176830743404402	A
271	307	13.291909276205946	A
37	147	14.854252515375036	A
125	71	24.435975840349602	A
9.369239211082458	19.988826476037502	-1.2808134222956824	B
209.53393660903433	209.08906349733485	-0.15518707664517928	C
109	180	24.776688128530232	A
204.1152413671597	185.9123733357864	-1.0449364377192687	C
242	133	13.646705017420418	A
153.02711897501703	159.69061209520294	-1.2689274136826616	C
77.4036830291152	133.84690107777715	-0.5507041760235909	B
261.1277044751391	145.32652616696316	0.6449504183979	C
272.42462411522865	216.78807949647307	-0.29032100728426585	B
95.13052441179752	95.33860217779875	-0.695219810749448	B
232	84	25.537032586127978	A
126.31123187020421	28.85749079287052	-0.656169303949871	B
235	96	25.68512547793868	A
102.27501533864579	173.52699525409628	-2.1660424830976743	C
86	131	24.351352562423862	A
225.78408028930426	162.89760190993547	-1.2747259453828945	B
4.079146962612867	8.709601499140263	0.11603245059735522	B
31	313	14.851309831490795	A
113	123	24.20046568155977	A
125	218	15.568314854938754	A
32	48	25.379780658242833	A
113.22547886520624	315.9907929599285	-1.5959840825161584	B
331	39	16.02674284349293	A
346	28	15.128069542025683	A
285	266	24.82555964825301	A
193	92	24.46476856460396	A
282	26	25.63140025326627	A
212.61024829000235	175.31597902998328	-0.9048458868255054	B
190.93071297911558	121.19693887050973	0.3171859193789438	C
268.877833802253	290.8273696899414	0.034567583379244066	B
69	30	16.246475102702174	A
90.88612450286746	35.24324903264642	-0.4861024218559974	B
60.902231838554144	346.4113409630954	1.3621161668324386	B
290.7935858536526	44.44787994933719	-0.39445100550446	C
237.4514653954254	161.65406869304763	-0.1884524743715815	C
195.73923456948728	124.52533820917729	2.225079595976998	C
207.32331646467642	273.32557705585714	1.3501605297892407	C
319	5	15.505118885923471	A
232	200	26.840833446582085	A
221	59	24.541739304403176	A
119	341	15.914533740756365	A
291.5353225544095	312.8599913790822	-0.775162553815382	B
243.38574855016208	170.5144433678484	0.4326047555339513	C
256	265	25.63846608047126	A
95.8133832551539	280.80941373482347	1.9000677888868187	B
268	148	25.85445713357264	A
385.3953235782683	110.75304877012968	0.3785108700481364	B
85	285	15.68464676062458	A
132.09074065089226	223.65199122577906	0.4162375604928694	B
274.819321597516	136.95099905863833	0.6489340037286853	C
237.91143887856978	275.1175344103564	1.1086953004000368	C
284	255	24.93158118693411	A
251	118	15.499271023781166	A
57	39	25.297590923711613	A
59	39	24.537756281864073	A
312.39005206152797	107.87295680493116	0.5501641799180007	B
353.7780764512718	190.95139186829329	-0.32720329375859564	B
26	306	12.910259812401614	A
220.39203459477937	240.93734849483988	1.8180022543841903	C
281	51	13.574429084862045	A
273	51	16.365995975229204	A
84.46495169773698	284.3103243969381	0.53026140445003	B
33.777702786028385	165.75685571879148	-1.8386447399750798	B
206	263	15.254254215022737	A
278	67	16.292157916667023	A
359.053785353899	209.02007604017854	-0.46596216505449467	B
172	16	25.418923159810895	A
100	132	26.164389202968508	A
179	254	24.88116637605948	A
139.98525189235806	273.335943184793	-0.9623315064661635	B
91.87766248847475	262.21404830883114	-0.3774362305503099	C
316	103	16.669685221159124	A
130	49	16.317529958982885	A
199	384	14.046787938145895	A
261.2781844101846	364.0031133778393	0.05031545805312918	B
308.17657308652997	381.3261835835874	0.7368415797975699	B
13.304969761520624	143.18496463820338	-0.11333403510527007	B
246.59837095177662	264.1947828360325	-0.7659531562607842	C
103	21	23.554875508898327	A
240	156	25.574012220210836	A
113	204	25.16753809973851	A
287	301	24.638469656373676	A
96.6980547644198	220.87870594114065	-0.3112515514311482	B
263.17730371247643	196.77018832050587	-0.7603558389312369	C
80	24	23.67276446547029	A
85	118	22.879426140066677	A
227.01733003610408	227.87379829208825	0.2638273665868888	C
194.30928408610828	126.45832243831966	0.29268102791600564	C
109.12382146343589	368.3700325898826	-0.6484359198214891	B
218.45320696011186	273.5542403534055	0.41463952012565986	B
200	8	16.11989889593999	A
91	324	13.683939091116201	A
267	327	26.173529542051597	A
131	243	12.472400258358391	A
266	318	13.577134298619926	A
172.62124301408096	200.53534698350765	0.9458646458525128	C
306	335	24.95051310267164	A
121.82581387460232	364.0448038466275	-0.826347110970009	B
310.1008244054127	232.57717592486514	0.5170028770115052	C
242.87570075371832	208.28778289237692	0.7612040059420365	C
260	205	15.282739330311736	A
297	350	25.771603580685028	A
98	362	23.41239540974876	A
232.87455498981518	137.7528373236034	1.2565625231224824	C
91	384	14.41150231924177	A
292.0177952386439	184.71906473860145	-1.0056497847974941	B
396	41	13.774702892844841	A
91	317	16.510674166148625	A
200	70	16.300528636547376	A
149.98870063573122	326.2670752592385	-0.5315408404060357	B
176.01650585852315	187.08088468230582	-0.8255023014560406	C
113.2877541705966	339.04168335720897	0.5392863258581968	B
118.58479240909219	311.3522373139858	-0.9607843158924226	B
267	255	14.535130061300443	A
286.35011335496273	82.60370848660719	-0.6435103027009867	C
354	43	14.117961133915001	A
53	38	24.097703324037788	A
348	54	17.021872851432047	A
